uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,64,22448.65,0.00,240.0003,0.00,0.05,14.60,0.30,8941059.35
3C48D9FE-8EE1-4A49-907A-7AF92E690965,1,7264.02,0.00,240.0001,0.00,0.00,0.08,0.00,228104.11
3C48D9FE-8EE1-4A49-907A-7AF92E690965,4,18977.81,0.00,240.0001,0.00,0.01,0.28,0.01,846900.88
3C48D9FE-8EE1-4A49-907A-7AF92E690965,8,23698.73,0.00,240.0001,0.00,0.01,15.50,0.01,1743041.11
3C48D9FE-8EE1-4A49-907A-7AF92E690965,16,22952.01,0.00,240.0001,0.00,0.02,9.27,0.04,2750008.81
3C48D9FE-8EE1-4A49-907A-7AF92E690965,32,22280.50,0.00,240.0002,0.00,0.03,5.44,0.11,4752286.91
3C48D9FE-8EE1-4A49-907A-7AF92E690965,64,22625.50,0.00,240.0003,0.00,0.05,13.32,0.30,8958916.11
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,1,7321.34,0.00,240.0002,0.00,0.00,0.15,0.00,228108.75
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,4,18928.75,0.00,240.0001,0.00,0.01,0.26,0.01,840610.03
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,8,23693.35,0.00,240.0001,0.00,0.01,15.36,0.01,1743982.66
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,16,22982.56,0.00,240.0001,0.00,0.02,12.90,0.04,2760321.93
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,32,22321.91,0.00,240.0002,0.00,0.03,13.87,0.11,4765775.93
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,64,22554.31,0.00,240.0003,0.00,0.05,13.22,0.30,8965827.46
D1892138-9713-46A9-9B42-8DA40214C5D4,1,7407.35,0.00,240.0001,0.00,0.00,0.15,0.00,228146.26
D1892138-9713-46A9-9B42-8DA40214C5D4,4,18979.31,0.00,240.0001,0.00,0.01,0.28,0.01,844068.82
D1892138-9713-46A9-9B42-8DA40214C5D4,8,23706.97,0.00,240.0000,0.00,0.01,15.66,0.01,1747536.52
D1892138-9713-46A9-9B42-8DA40214C5D4,16,23152.81,0.00,240.0001,0.00,0.02,4.63,0.03,2768239.08
D1892138-9713-46A9-9B42-8DA40214C5D4,32,22422.21,0.00,240.0001,0.00,0.03,5.02,0.11,4772550.93
D1892138-9713-46A9-9B42-8DA40214C5D4,64,22532.54,0.00,240.0003,0.00,0.05,8.95,0.30,8962340.49
F550A96D-DB1A-4473-A68B-FAE75610C75B,1,7409.53,0.00,240.0003,0.00,0.00,0.16,0.00,228122.85
F550A96D-DB1A-4473-A68B-FAE75610C75B,4,19216.22,0.00,240.0001,0.00,0.01,0.29,0.01,842393.47
F550A96D-DB1A-4473-A68B-FAE75610C75B,8,23712.61,0.00,240.0001,0.00,0.01,14.92,0.01,1747045.43
F550A96D-DB1A-4473-A68B-FAE75610C75B,16,22907.60,0.00,240.0001,0.00,0.02,3.95,0.04,2753462.52
F550A96D-DB1A-4473-A68B-FAE75610C75B,32,22254.34,0.00,240.0002,0.00,0.03,9.06,0.11,4756282.42
F550A96D-DB1A-4473-A68B-FAE75610C75B,64,22635.02,0.00,240.0003,0.00,0.05,28.34,0.30,8979593.98
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,1,7249.54,0.00,240.0001,0.00,0.00,0.06,0.00,227899.13
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,4,18794.49,0.00,240.0001,0.00,0.01,0.23,0.01,837235.73
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,8,23681.07,0.00,240.0001,0.00,0.01,15.46,0.01,1746474.78
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,16,23024.76,0.00,240.0001,0.00,0.02,12.85,0.04,2751663.61
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,32,22411.37,0.00,240.0001,0.00,0.03,14.15,0.11,4768722.89
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,64,22488.90,0.00,240.0003,0.00,0.05,19.42,0.30,8954710.27
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,1,7558.51,0.00,240.0001,0.00,0.00,0.06,0.00,227867.25
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,4,19614.73,0.00,240.0001,0.00,0.01,0.32,0.01,841497.54
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,8,25943.39,0.00,240.0001,0.00,0.01,14.78,0.01,1752627.77
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,16,25106.19,0.00,240.0001,0.00,0.01,4.43,0.03,2735507.77
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,32,24128.15,0.00,240.0002,0.00,0.03,5.22,0.10,4721552.17
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,64,23849.57,0.00,240.0003,0.00,0.05,17.67,0.27,8843542.68
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,1,7435.23,0.00,240.0001,0.00,0.00,0.27,0.00,227896.28
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,4,19908.44,0.00,240.0001,0.00,0.01,0.35,0.01,852350.79
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,8,25951.71,0.00,240.0001,0.00,0.01,15.07,0.01,1754991.85
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,16,25090.80,0.00,240.0001,0.00,0.01,4.61,0.03,2735567.64
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,32,24299.47,0.00,240.0001,0.00,0.03,16.68,0.10,4736557.30
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,64,23754.95,0.00,240.0003,0.00,0.05,11.34,0.27,8842759.72
3CA9C80E-3503-472E-883B-60781349F265,1,7400.91,0.00,240.0001,0.00,0.00,0.07,0.00,227884.95
3CA9C80E-3503-472E-883B-60781349F265,4,19567.42,0.00,240.0001,0.00,0.01,0.23,0.01,856976.71
3CA9C80E-3503-472E-883B-60781349F265,8,25952.19,0.00,240.0001,0.00,0.01,13.71,0.01,1758531.78
3CA9C80E-3503-472E-883B-60781349F265,16,25033.11,0.00,240.0001,0.00,0.01,2.74,0.03,2734469.89
3CA9C80E-3503-472E-883B-60781349F265,32,24197.27,0.00,240.0002,0.00,0.03,5.61,0.10,4719677.24
3CA9C80E-3503-472E-883B-60781349F265,64,23976.92,0.00,240.0003,0.00,0.05,11.58,0.27,8838161.31
4E06573A-B0AF-4224-850C-EAB27CA08640,1,7585.92,0.00,240.0001,0.00,0.00,0.06,0.00,227807.75
4E06573A-B0AF-4224-850C-EAB27CA08640,4,19870.04,0.00,240.0001,0.00,0.01,0.38,0.01,848932.53
4E06573A-B0AF-4224-850C-EAB27CA08640,8,25963.16,0.00,240.0001,0.00,0.01,13.57,0.01,1759356.57
4E06573A-B0AF-4224-850C-EAB27CA08640,16,24827.79,0.00,240.0001,0.00,0.01,4.85,0.03,2720571.94
4E06573A-B0AF-4224-850C-EAB27CA08640,32,24160.59,0.00,240.0001,0.00,0.03,8.31,0.10,4720693.20
4E06573A-B0AF-4224-850C-EAB27CA08640,64,24457.30,0.00,240.0003,0.00,0.05,13.28,0.27,8881756.04
ECB01658-CD19-4317-AD98-C04C083BF6D6,1,7371.99,0.00,240.0001,0.00,0.00,0.44,0.00,227870.51
ECB01658-CD19-4317-AD98-C04C083BF6D6,4,20498.94,0.00,240.0001,0.00,0.01,0.40,0.01,857490.79
ECB01658-CD19-4317-AD98-C04C083BF6D6,8,25977.61,0.00,240.0001,0.00,0.01,15.56,0.01,1749285.95
ECB01658-CD19-4317-AD98-C04C083BF6D6,16,24995.44,0.00,240.0001,0.00,0.01,5.00,0.03,2725409.69
ECB01658-CD19-4317-AD98-C04C083BF6D6,32,24176.85,0.00,240.0002,0.00,0.03,5.42,0.10,4714457.12
ECB01658-CD19-4317-AD98-C04C083BF6D6,64,24349.32,0.00,240.0003,0.00,0.05,10.65,0.27,8877096.41
4E366A0F-C900-45CB-A017-8839C86ADBBF,1,7473.16,0.00,240.0001,0.00,0.00,0.06,0.00,227716.92
4E366A0F-C900-45CB-A017-8839C86ADBBF,4,19748.33,0.00,240.0001,0.00,0.01,0.27,0.01,855001.86
4E366A0F-C900-45CB-A017-8839C86ADBBF,8,25915.25,0.00,240.0001,0.00,0.01,15.04,0.01,1749157.45
4E366A0F-C900-45CB-A017-8839C86ADBBF,16,25104.57,0.00,240.0001,0.00,0.01,5.49,0.03,2732798.02
4E366A0F-C900-45CB-A017-8839C86ADBBF,32,24165.11,0.00,240.0002,0.00,0.03,8.80,0.10,4719044.17
4E366A0F-C900-45CB-A017-8839C86ADBBF,64,24536.52,0.00,240.0003,0.00,0.05,12.96,0.27,8898704.28
002D7CE9-2923-4C4C-87E5-4D0213F354D1,1,7398.45,0.00,240.0001,0.00,0.00,0.10,0.00,227781.59
002D7CE9-2923-4C4C-87E5-4D0213F354D1,4,20156.84,0.00,240.0001,0.00,0.01,0.37,0.01,845603.53
002D7CE9-2923-4C4C-87E5-4D0213F354D1,8,25949.47,0.00,240.0001,0.00,0.01,11.83,0.01,1750794.17
002D7CE9-2923-4C4C-87E5-4D0213F354D1,16,25135.49,0.00,240.0001,0.00,0.01,4.66,0.03,2738831.63
002D7CE9-2923-4C4C-87E5-4D0213F354D1,32,24291.99,0.00,240.0002,0.00,0.03,12.94,0.10,4732569.43
002D7CE9-2923-4C4C-87E5-4D0213F354D1,64,23719.08,0.00,240.0002,0.00,0.05,14.25,0.27,8810035.68
0BFB039E-2BC4-460F-927F-CD67FFBFC449,1,7354.07,0.00,240.0001,0.00,0.00,0.06,0.00,227873.61
0BFB039E-2BC4-460F-927F-CD67FFBFC449,4,20244.55,0.00,240.0001,0.00,0.01,0.26,0.01,849828.97
0BFB039E-2BC4-460F-927F-CD67FFBFC449,8,25906.29,0.00,240.0001,0.00,0.01,13.90,0.01,1755438.31
0BFB039E-2BC4-460F-927F-CD67FFBFC449,16,25078.52,0.00,240.0001,0.00,0.01,3.86,0.03,2730969.14
0BFB039E-2BC4-460F-927F-CD67FFBFC449,32,24204.74,0.00,240.0002,0.00,0.03,6.18,0.10,4723943.68
0BFB039E-2BC4-460F-927F-CD67FFBFC449,64,24250.29,0.00,240.0003,0.00,0.05,9.82,0.27,8874429.33
93B0745A-7336-43C9-8E48-CED38B8C9BAF,1,8113.47,0.00,240.0001,0.00,0.00,0.09,0.00,227695.04
93B0745A-7336-43C9-8E48-CED38B8C9BAF,4,20340.61,0.00,240.0001,0.00,0.01,0.30,0.01,849620.95
93B0745A-7336-43C9-8E48-CED38B8C9BAF,8,25926.70,0.00,240.0001,0.00,0.01,12.39,0.01,1753808.85
93B0745A-7336-43C9-8E48-CED38B8C9BAF,16,25151.17,0.00,240.0001,0.00,0.01,12.62,0.03,2741204.64
93B0745A-7336-43C9-8E48-CED38B8C9BAF,32,24123.25,0.00,240.0002,0.00,0.03,4.94,0.10,4713436.97
93B0745A-7336-43C9-8E48-CED38B8C9BAF,64,24467.56,0.00,240.0003,0.00,0.05,7.16,0.27,8889721.57
D792BD3F-30FD-43C8-AA78-A9A82DFF62C2,1,6255.78,0.00,240.0001,0.00,0.00,0.06,0.01,228101.63
D792BD3F-30FD-43C8-AA78-A9A82DFF62C2,4,20517.74,0.00,240.0001,0.00,0.01,0.25,0.01,873122.07
D792BD3F-30FD-43C8-AA78-A9A82DFF62C2,8,32820.80,0.00,240.0001,0.00,0.01,0.24,0.01,1628473.83
D792BD3F-30FD-43C8-AA78-A9A82DFF62C2,16,32769.68,0.00,240.0001,0.00,0.01,5.41,0.02,2724736.63
D792BD3F-30FD-43C8-AA78-A9A82DFF62C2,32,33000.44,0.00,240.0001,0.00,0.02,5.39,0.07,4677494.88
D792BD3F-30FD-43C8-AA78-A9A82DFF62C2,64,32865.65,0.00,240.0002,0.00,0.03,43.49,0.20,8672660.75
814501AC-AB4B-4EB0-9218-C754A117CDEA,1,6250.08,0.00,240.0001,0.00,0.00,0.25,0.01,227970.39
814501AC-AB4B-4EB0-9218-C754A117CDEA,4,21405.20,0.00,240.0001,0.00,0.01,0.21,0.01,874255.21
814501AC-AB4B-4EB0-9218-C754A117CDEA,8,32987.54,0.00,240.0001,0.00,0.01,6.73,0.01,1604666.98
814501AC-AB4B-4EB0-9218-C754A117CDEA,16,33869.75,0.00,240.0001,0.00,0.01,9.91,0.02,2735071.13
814501AC-AB4B-4EB0-9218-C754A117CDEA,32,32408.17,0.00,240.0001,0.00,0.02,9.38,0.07,4678542.20
814501AC-AB4B-4EB0-9218-C754A117CDEA,64,33317.83,0.00,240.0002,0.00,0.03,38.83,0.20,8697370.61
8CBC3A53-112C-4C3E-92A3-723C5F568AC0,1,6285.76,0.00,240.0001,0.00,0.00,0.06,0.01,227964.95
8CBC3A53-112C-4C3E-92A3-723C5F568AC0,4,21814.74,0.00,240.0001,0.00,0.01,0.07,0.01,874282.58
8CBC3A53-112C-4C3E-92A3-723C5F568AC0,8,33840.42,0.00,240.0001,0.00,0.01,0.23,0.01,1615836.82
8CBC3A53-112C-4C3E-92A3-723C5F568AC0,16,34218.74,0.00,240.0001,0.00,0.01,1.18,0.02,2723887.51
8CBC3A53-112C-4C3E-92A3-723C5F568AC0,32,34081.68,0.00,240.0001,0.00,0.02,3.99,0.07,4673111.57
8CBC3A53-112C-4C3E-92A3-723C5F568AC0,64,32736.97,0.00,240.0002,0.00,0.03,23.96,0.20,8651532.56
87AD3368-0D8D-40A9-A8AC-E39250C2B1B6,1,6310.00,0.00,240.0001,0.00,0.00,0.06,0.01,227939.00
87AD3368-0D8D-40A9-A8AC-E39250C2B1B6,4,21008.76,0.00,240.0001,0.00,0.01,0.07,0.01,873545.42
87AD3368-0D8D-40A9-A8AC-E39250C2B1B6,8,32774.65,0.00,240.0001,0.00,0.01,0.33,0.01,1633134.59
87AD3368-0D8D-40A9-A8AC-E39250C2B1B6,16,33851.40,0.00,240.0001,0.00,0.01,3.98,0.02,2743371.12
87AD3368-0D8D-40A9-A8AC-E39250C2B1B6,32,33408.62,0.00,240.0001,0.00,0.02,4.55,0.07,4680222.20
87AD3368-0D8D-40A9-A8AC-E39250C2B1B6,64,33126.27,0.00,240.0002,0.00,0.03,42.67,0.20,8676275.51
4B930568-BF49-4834-B7BD-A0BCEB4EBFC9,1,6315.76,0.00,240.0000,0.00,0.00,0.06,0.01,228053.73
4B930568-BF49-4834-B7BD-A0BCEB4EBFC9,4,21981.00,0.00,240.0000,0.00,0.01,0.14,0.01,870004.00
4B930568-BF49-4834-B7BD-A0BCEB4EBFC9,8,32962.38,0.00,240.0001,0.00,0.01,1.05,0.01,1580449.20
4B930568-BF49-4834-B7BD-A0BCEB4EBFC9,16,33640.31,0.00,240.0001,0.00,0.01,6.22,0.02,2690581.83
4B930568-BF49-4834-B7BD-A0BCEB4EBFC9,32,33257.33,0.00,240.0001,0.00,0.02,4.54,0.07,4663731.13
4B930568-BF49-4834-B7BD-A0BCEB4EBFC9,64,33288.69,0.00,240.0002,0.00,0.03,32.22,0.20,8657649.59
92579F8E-FE79-4390-81AC-CC6D812CE35A,1,6459.98,0.00,240.0000,0.00,0.00,0.04,0.01,227792.01
92579F8E-FE79-4390-81AC-CC6D812CE35A,4,22010.74,0.00,240.0000,0.00,0.01,6.61,0.01,870432.90
92579F8E-FE79-4390-81AC-CC6D812CE35A,8,34066.56,0.00,240.0000,0.00,0.01,6.62,0.01,1591621.74
92579F8E-FE79-4390-81AC-CC6D812CE35A,16,32597.14,0.00,240.0001,0.00,0.01,10.41,0.02,2660115.28
92579F8E-FE79-4390-81AC-CC6D812CE35A,32,33168.63,0.00,240.0001,0.00,0.02,10.09,0.07,4662077.27
92579F8E-FE79-4390-81AC-CC6D812CE35A,64,32720.43,0.00,240.0002,0.00,0.03,43.32,0.20,8656148.43
813BE43E-EEF8-4288-8C1B-B584C2C74E29,1,6273.99,0.00,240.0001,0.00,0.00,0.08,0.01,227439.38
813BE43E-EEF8-4288-8C1B-B584C2C74E29,4,21968.33,0.00,240.0000,0.00,0.01,0.20,0.01,870648.79
813BE43E-EEF8-4288-8C1B-B584C2C74E29,8,33795.08,0.00,240.0000,0.00,0.01,7.10,0.01,1591289.34
813BE43E-EEF8-4288-8C1B-B584C2C74E29,16,34445.45,0.00,240.0001,0.00,0.01,9.73,0.02,2708309.31
813BE43E-EEF8-4288-8C1B-B584C2C74E29,32,33892.91,0.00,240.0001,0.00,0.02,10.15,0.07,4673560.27
813BE43E-EEF8-4288-8C1B-B584C2C74E29,64,33960.76,0.00,240.0002,0.00,0.03,31.69,0.19,8673793.46
F1C85F36-BBCA-425E-AAC1-1EE87A5E0560,1,6461.02,0.00,240.0001,0.00,0.00,0.05,0.01,227809.78
F1C85F36-BBCA-425E-AAC1-1EE87A5E0560,4,22376.87,0.00,240.0000,0.00,0.01,6.76,0.01,872688.36
F1C85F36-BBCA-425E-AAC1-1EE87A5E0560,8,33601.92,0.00,240.0001,0.00,0.01,7.15,0.01,1591053.11
F1C85F36-BBCA-425E-AAC1-1EE87A5E0560,16,33263.53,0.00,240.0001,0.00,0.01,9.10,0.02,2687977.65
F1C85F36-BBCA-425E-AAC1-1EE87A5E0560,32,33738.32,0.00,240.0001,0.00,0.02,9.21,0.07,4668380.22
F1C85F36-BBCA-425E-AAC1-1EE87A5E0560,64,33830.99,0.00,240.0002,0.00,0.03,42.77,0.19,8670558.76
C3210989-9D3D-4ADC-84DC-71C2541D5B43,1,6505.63,0.00,240.0001,0.00,0.00,0.04,0.01,227829.60
C3210989-9D3D-4ADC-84DC-71C2541D5B43,4,21893.77,0.00,240.0000,0.00,0.01,0.08,0.01,870060.33
C3210989-9D3D-4ADC-84DC-71C2541D5B43,8,33764.66,0.00,240.0001,0.00,0.01,7.18,0.01,1595160.94
C3210989-9D3D-4ADC-84DC-71C2541D5B43,16,33213.46,0.00,240.0001,0.00,0.01,9.00,0.02,2683425.47
C3210989-9D3D-4ADC-84DC-71C2541D5B43,32,33691.82,0.00,240.0001,0.00,0.02,9.25,0.07,4657613.04
C3210989-9D3D-4ADC-84DC-71C2541D5B43,64,33571.77,0.00,240.0002,0.00,0.03,43.83,0.20,8674791.82
DC2E3393-35F2-4D23-953E-984527DE3722,1,5523.08,0.00,240.0001,0.00,0.01,0.41,0.01,227492.04
3DB99591-B4F6-4E60-B812-2B947EA559A5,1,5438.90,0.00,240.0001,0.00,0.01,0.41,0.01,227548.52
3DB99591-B4F6-4E60-B812-2B947EA559A5,4,13316.33,0.00,240.0001,0.00,0.01,23.23,0.01,898973.42
3DB99591-B4F6-4E60-B812-2B947EA559A5,8,13334.63,0.00,240.0002,0.00,0.02,41.52,0.01,1666717.79
3DB99591-B4F6-4E60-B812-2B947EA559A5,16,13257.98,0.00,240.0004,0.00,0.03,91.60,0.01,3280066.30
3DB99591-B4F6-4E60-B812-2B947EA559A5,32,13252.57,0.00,240.0008,0.00,0.07,128.04,0.01,6800267.24
3DB99591-B4F6-4E60-B812-2B947EA559A5,64,13361.20,0.00,240.0014,0.00,0.13,212.04,0.01,13642085.08
7E9C54BF-B189-46F4-8C90-640A07C21A2F,1,5438.38,0.00,60.0002,0.00,0.01,0.40,0.01,56869.05
7E9C54BF-B189-46F4-8C90-640A07C21A2F,4,13121.16,0.00,60.0001,0.00,0.01,28.05,0.01,224059.69
7E9C54BF-B189-46F4-8C90-640A07C21A2F,8,13351.67,0.00,60.0003,0.00,0.02,32.51,0.01,419163.77
7E9C54BF-B189-46F4-8C90-640A07C21A2F,16,13274.68,0.00,60.0004,0.00,0.03,48.05,0.01,828435.18
7E9C54BF-B189-46F4-8C90-640A07C21A2F,32,13327.58,0.00,60.0007,0.00,0.07,88.03,0.01,1704699.89
7E9C54BF-B189-46F4-8C90-640A07C21A2F,64,13319.82,0.00,60.0014,0.00,0.13,228.05,0.01,3391902.97
B8380A81-B67E-4370-BD82-7B9ABEAD16D6,1,6091.79,0.00,240.0001,0.00,0.00,0.06,0.01,228684.98
B8380A81-B67E-4370-BD82-7B9ABEAD16D6,4,19715.72,0.00,240.0001,0.00,0.01,0.14,0.01,866385.87
B8380A81-B67E-4370-BD82-7B9ABEAD16D6,8,30936.32,0.00,240.0001,0.00,0.01,0.47,0.01,1608260.10
B8380A81-B67E-4370-BD82-7B9ABEAD16D6,16,28832.99,0.00,240.0001,0.00,0.01,1.28,0.03,2624997.53
B8380A81-B67E-4370-BD82-7B9ABEAD16D6,32,26669.87,0.00,240.0001,0.00,0.02,4.12,0.09,4543293.60
B8380A81-B67E-4370-BD82-7B9ABEAD16D6,64,29309.55,0.00,240.0002,0.00,0.04,41.11,0.22,8629849.61
FD909607-38B8-4718-8210-3840292E3B7C,1,6210.42,0.00,240.0001,0.00,0.00,0.05,0.01,228733.87
FD909607-38B8-4718-8210-3840292E3B7C,4,20246.82,0.00,240.0001,0.00,0.01,0.08,0.01,864715.01
FD909607-38B8-4718-8210-3840292E3B7C,8,31304.55,0.00,240.0001,0.00,0.01,0.45,0.01,1612574.32
FD909607-38B8-4718-8210-3840292E3B7C,16,29285.86,0.00,240.0001,0.00,0.01,1.15,0.03,2632618.78
FD909607-38B8-4718-8210-3840292E3B7C,32,29317.58,0.00,240.0001,0.00,0.02,8.38,0.08,4613705.65
FD909607-38B8-4718-8210-3840292E3B7C,64,28794.73,0.00,240.0002,0.00,0.04,39.87,0.23,8654098.01
44C151BD-DE2C-469E-B22E-40E09F61EA74,1,6234.12,0.00,240.0001,0.00,0.00,0.05,0.01,228695.33
44C151BD-DE2C-469E-B22E-40E09F61EA74,4,20030.81,0.00,240.0001,0.00,0.01,0.14,0.01,866203.10
44C151BD-DE2C-469E-B22E-40E09F61EA74,8,29566.59,0.00,240.0000,0.00,0.01,0.32,0.01,1580732.55
44C151BD-DE2C-469E-B22E-40E09F61EA74,16,29175.37,0.00,240.0001,0.00,0.01,3.93,0.03,2630458.16
44C151BD-DE2C-469E-B22E-40E09F61EA74,32,27397.89,0.00,240.0001,0.00,0.02,1.42,0.09,4567071.50
44C151BD-DE2C-469E-B22E-40E09F61EA74,64,29504.78,0.00,240.0002,0.00,0.04,42.06,0.22,8622251.57
31414A37-C8DE-47E2-944F-71A32994DD97,1,6120.34,0.00,240.0001,0.00,0.00,0.06,0.01,228706.98
31414A37-C8DE-47E2-944F-71A32994DD97,4,20251.11,0.00,240.0001,0.00,0.01,0.14,0.01,864887.23
31414A37-C8DE-47E2-944F-71A32994DD97,8,31317.45,0.00,240.0001,0.00,0.01,0.15,0.01,1603603.90
31414A37-C8DE-47E2-944F-71A32994DD97,16,29044.93,0.00,240.0001,0.00,0.01,3.29,0.03,2625714.65
31414A37-C8DE-47E2-944F-71A32994DD97,32,28851.03,0.00,240.0001,0.00,0.02,3.90,0.08,4605507.11
31414A37-C8DE-47E2-944F-71A32994DD97,64,29257.33,0.00,240.0002,0.00,0.04,42.07,0.22,8622182.27
A84CBB07-7FCB-4303-8CCF-D1AB5D81BDE3,1,6085.23,0.00,240.0001,0.00,0.00,0.06,0.01,228890.85
A84CBB07-7FCB-4303-8CCF-D1AB5D81BDE3,4,20096.59,0.00,240.0001,0.00,0.01,0.12,0.01,860699.61
A84CBB07-7FCB-4303-8CCF-D1AB5D81BDE3,8,30930.82,0.00,240.0001,0.00,0.01,0.23,0.01,1582854.16
A84CBB07-7FCB-4303-8CCF-D1AB5D81BDE3,16,28867.12,0.00,240.0001,0.00,0.01,1.19,0.03,2614302.42
A84CBB07-7FCB-4303-8CCF-D1AB5D81BDE3,32,29044.14,0.00,240.0001,0.00,0.02,4.65,0.08,4596825.94
A84CBB07-7FCB-4303-8CCF-D1AB5D81BDE3,64,29360.18,0.00,240.0002,0.00,0.04,14.67,0.22,8629688.62
B99F62FB-35A8-482B-ADD8-81A06C4DB258,1,4959.60,0.00,240.0002,0.00,0.01,0.50,0.01,229115.50
B99F62FB-35A8-482B-ADD8-81A06C4DB258,4,11432.82,0.00,240.0001,0.00,0.01,18.27,0.02,902576.37
B99F62FB-35A8-482B-ADD8-81A06C4DB258,8,11898.13,0.00,240.0002,0.00,0.02,37.04,0.02,1663991.71
B99F62FB-35A8-482B-ADD8-81A06C4DB258,16,12014.87,0.00,240.0003,0.00,0.04,61.67,0.02,3315545.61
B99F62FB-35A8-482B-ADD8-81A06C4DB258,32,11987.55,0.00,240.0007,0.00,0.07,108.57,0.02,6695501.53
B99F62FB-35A8-482B-ADD8-81A06C4DB258,64,11994.29,0.00,240.0012,0.00,0.14,208.36,0.02,13330862.98
062D8436-FE9D-4812-8A6E-68AA111D1A06,1,5474.06,0.00,240.0001,0.00,0.01,0.36,0.01,227267.78
062D8436-FE9D-4812-8A6E-68AA111D1A06,4,13421.86,0.00,240.0001,0.00,0.01,20.05,0.01,897094.88
062D8436-FE9D-4812-8A6E-68AA111D1A06,8,13548.64,0.00,240.0003,0.00,0.02,40.03,0.01,1652956.53
062D8436-FE9D-4812-8A6E-68AA111D1A06,16,13459.63,0.00,240.0004,0.00,0.03,84.05,0.01,3242303.48
062D8436-FE9D-4812-8A6E-68AA111D1A06,32,13410.62,0.00,240.0008,0.00,0.07,147.56,0.01,6721399.06
062D8436-FE9D-4812-8A6E-68AA111D1A06,64,13424.96,0.00,240.0015,0.00,0.13,208.04,0.01,13303162.72
986E7463-B459-40F0-B1EE-92269E586652,1,6295.20,0.00,240.0001,0.00,0.00,0.05,0.01,228469.88
986E7463-B459-40F0-B1EE-92269E586652,4,20971.93,0.00,240.0000,0.00,0.01,1.63,0.01,862468.67
986E7463-B459-40F0-B1EE-92269E586652,8,31943.26,0.00,240.0001,0.00,0.01,0.96,0.01,1574186.92
986E7463-B459-40F0-B1EE-92269E586652,16,29063.54,0.00,240.0001,0.00,0.01,3.16,0.03,2593067.09
986E7463-B459-40F0-B1EE-92269E586652,32,30563.60,0.00,240.0001,0.00,0.02,4.19,0.08,4611621.55
986E7463-B459-40F0-B1EE-92269E586652,64,30905.60,0.00,240.0002,0.00,0.04,25.89,0.21,8625332.14
C3EB6EE7-1BD6-4137-ADA8-E7913745524E,1,6485.78,0.00,240.0001,0.00,0.00,0.03,0.01,228526.17
C3EB6EE7-1BD6-4137-ADA8-E7913745524E,4,21258.27,0.00,240.0001,0.00,0.01,0.21,0.01,865717.91
C3EB6EE7-1BD6-4137-ADA8-E7913745524E,8,32326.17,0.00,240.0001,0.00,0.01,0.22,0.01,1586584.02
C3EB6EE7-1BD6-4137-ADA8-E7913745524E,16,29003.51,0.00,240.0001,0.00,0.01,1.12,0.03,2597445.70
C3EB6EE7-1BD6-4137-ADA8-E7913745524E,32,30932.30,0.00,240.0001,0.00,0.02,3.77,0.08,4620179.45
C3EB6EE7-1BD6-4137-ADA8-E7913745524E,64,30417.14,0.00,240.0002,0.00,0.04,41.50,0.21,8634676.54
67ED37AD-16B2-4D32-9EF0-3697A3F0987F,1,6329.24,0.00,240.0001,0.00,0.00,0.05,0.01,228677.68
67ED37AD-16B2-4D32-9EF0-3697A3F0987F,4,20914.63,0.00,240.0000,0.00,0.01,4.03,0.01,862806.26
67ED37AD-16B2-4D32-9EF0-3697A3F0987F,8,31990.44,0.00,240.0001,0.00,0.01,1.13,0.01,1578992.96
67ED37AD-16B2-4D32-9EF0-3697A3F0987F,16,29422.87,0.00,240.0001,0.00,0.01,5.50,0.03,2599360.21
67ED37AD-16B2-4D32-9EF0-3697A3F0987F,32,30276.48,0.00,240.0001,0.00,0.02,9.62,0.08,4605100.91
67ED37AD-16B2-4D32-9EF0-3697A3F0987F,64,30821.49,0.00,240.0002,0.00,0.04,33.59,0.21,8632374.41
