uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
14A08A47-768A-4879-BAE5-B22851815C33,1,0.00,19.17,240.0005,0.52,1.63,88.14,1.82,239950.12
14A08A47-768A-4879-BAE5-B22851815C33,4,0.00,72.46,240.0004,0.52,1.72,176.79,2.14,959581.40
14A08A47-768A-4879-BAE5-B22851815C33,8,0.00,138.65,240.0016,0.50,1.80,203.43,2.48,1918293.12
14A08A47-768A-4879-BAE5-B22851815C33,16,0.00,259.11,240.0018,0.51,1.93,310.93,2.76,3835904.48
14A08A47-768A-4879-BAE5-B22851815C33,32,0.00,403.74,240.0044,0.50,2.47,162.71,3.55,7672541.82
14A08A47-768A-4879-BAE5-B22851815C33,64,0.00,409.78,240.0016,0.54,4.88,148.94,6.21,15349080.70
EC89342B-65E0-4DFF-BADE-1C9CE4FF14D4,1,0.00,18.97,240.0006,0.52,1.65,129.84,1.86,239950.64
EC89342B-65E0-4DFF-BADE-1C9CE4FF14D4,4,0.00,73.55,240.0016,0.50,1.70,147.67,2.11,959593.71
EC89342B-65E0-4DFF-BADE-1C9CE4FF14D4,8,0.00,142.28,240.0013,0.50,1.76,148.66,2.39,1918338.71
EC89342B-65E0-4DFF-BADE-1C9CE4FF14D4,16,0.00,259.95,240.0020,0.49,1.92,152.53,2.71,3835634.53
EC89342B-65E0-4DFF-BADE-1C9CE4FF14D4,32,0.00,403.67,240.0024,0.50,2.47,152.14,3.49,7672600.51
EC89342B-65E0-4DFF-BADE-1C9CE4FF14D4,64,0.00,409.72,240.0025,0.53,4.88,151.74,6.32,15349447.05
7504118F-07E5-4B44-ADC4-9A7E90258FBF,1,0.00,18.81,240.0015,0.52,1.66,151.26,1.89,239954.66
7504118F-07E5-4B44-ADC4-9A7E90258FBF,4,0.00,72.63,240.0016,0.51,1.72,145.41,2.14,959610.01
7504118F-07E5-4B44-ADC4-9A7E90258FBF,8,0.00,141.04,240.0003,0.51,1.77,151.70,2.39,1918283.56
7504118F-07E5-4B44-ADC4-9A7E90258FBF,16,0.00,255.92,240.0017,0.50,1.95,166.33,2.76,3835987.57
7504118F-07E5-4B44-ADC4-9A7E90258FBF,32,0.00,403.63,240.0021,0.51,2.47,151.15,3.49,7672220.13
7504118F-07E5-4B44-ADC4-9A7E90258FBF,64,0.00,409.75,240.0020,0.53,4.88,151.29,6.21,15349463.84
68B3307D-0060-48D0-99D4-63E005F75970,1,0.00,18.81,240.0008,0.50,1.66,184.73,1.86,239945.92
68B3307D-0060-48D0-99D4-63E005F75970,4,0.00,72.63,240.0002,0.51,1.72,157.38,2.14,959627.02
68B3307D-0060-48D0-99D4-63E005F75970,8,0.00,140.40,240.0016,0.52,1.78,148.45,2.43,1918324.21
68B3307D-0060-48D0-99D4-63E005F75970,16,0.00,255.50,240.0022,0.49,1.95,149.81,2.76,3836005.28
68B3307D-0060-48D0-99D4-63E005F75970,32,0.00,403.74,240.0057,0.50,2.47,202.17,3.55,7672095.31
68B3307D-0060-48D0-99D4-63E005F75970,64,0.00,409.77,240.0038,0.55,4.88,142.91,6.21,15349503.93
187256C5-4C96-46B8-9008-E9033770EA57,1,0.00,44.30,240.0054,0.13,0.70,26.24,1.96,239403.52
187256C5-4C96-46B8-9008-E9033770EA57,4,0.00,61.10,240.0249,0.14,2.04,49.75,4.65,959206.57
187256C5-4C96-46B8-9008-E9033770EA57,8,0.00,59.05,240.0080,0.13,4.23,111.72,14.73,1919187.17
187256C5-4C96-46B8-9008-E9033770EA57,16,0.00,50.32,240.0094,0.14,9.93,228.48,35.59,3839467.46
187256C5-4C96-46B8-9008-E9033770EA57,32,0.00,75.97,240.0039,0.17,13.16,316.34,59.99,7679124.98
187256C5-4C96-46B8-9008-E9033770EA57,64,0.00,314.05,240.0021,0.18,6.37,106.04,11.04,15357153.21
287C6CBF-1782-4D63-B548-6D013FC17733,1,0.00,260.33,240.0001,0.05,0.12,7.87,0.14,239312.41
287C6CBF-1782-4D63-B548-6D013FC17733,4,0.00,444.82,240.0001,0.05,0.28,7.67,0.57,958408.39
287C6CBF-1782-4D63-B548-6D013FC17733,8,0.00,455.69,240.0003,0.05,0.55,8.12,1.08,1917496.29
287C6CBF-1782-4D63-B548-6D013FC17733,16,0.00,467.05,240.0016,0.05,1.07,9.27,2.03,3836407.64
287C6CBF-1782-4D63-B548-6D013FC17733,32,0.00,479.44,240.0014,0.05,2.08,13.47,3.82,7674523.96
287C6CBF-1782-4D63-B548-6D013FC17733,64,0.00,488.82,240.0008,0.05,4.09,21.78,7.04,15349293.28
A99DFEC0-3A45-46B4-A046-4CF924A5B810,1,0.00,258.73,240.0001,0.05,0.12,7.26,0.14,239327.54
A99DFEC0-3A45-46B4-A046-4CF924A5B810,4,0.00,444.81,240.0002,0.05,0.28,10.72,0.57,958395.13
A99DFEC0-3A45-46B4-A046-4CF924A5B810,8,0.00,456.38,240.0005,0.05,0.55,8.42,1.08,1917506.26
A99DFEC0-3A45-46B4-A046-4CF924A5B810,16,0.00,467.40,240.0008,0.05,1.07,8.44,2.03,3836397.99
A99DFEC0-3A45-46B4-A046-4CF924A5B810,32,0.00,479.52,240.0012,0.05,2.08,14.48,3.75,7674526.87
A99DFEC0-3A45-46B4-A046-4CF924A5B810,64,0.00,488.24,240.0058,0.05,4.09,22.14,7.04,15349541.88
BAEE1E82-782F-4489-9DD3-2012FDA98FDD,1,0.00,258.70,240.0001,0.05,0.12,7.37,0.14,239276.68
BAEE1E82-782F-4489-9DD3-2012FDA98FDD,4,0.00,444.44,240.0002,0.05,0.28,7.63,0.57,958390.47
BAEE1E82-782F-4489-9DD3-2012FDA98FDD,8,0.00,455.36,240.0009,0.05,0.55,8.31,1.08,1917524.63
BAEE1E82-782F-4489-9DD3-2012FDA98FDD,16,0.00,467.25,240.0008,0.05,1.07,9.35,2.03,3836385.06
BAEE1E82-782F-4489-9DD3-2012FDA98FDD,32,0.00,479.95,240.0028,0.05,2.08,12.71,3.75,7674523.47
BAEE1E82-782F-4489-9DD3-2012FDA98FDD,64,0.00,488.82,240.0022,0.05,4.09,20.71,7.04,15349591.14
1AD23453-5EAF-495A-A7CD-E14C6CC7DC00,1,0.00,259.37,240.0001,0.05,0.12,7.46,0.14,239249.30
1AD23453-5EAF-495A-A7CD-E14C6CC7DC00,4,0.00,445.02,240.0003,0.05,0.28,7.39,0.57,958402.35
1AD23453-5EAF-495A-A7CD-E14C6CC7DC00,8,0.00,455.76,240.0004,0.05,0.55,9.51,1.08,1917404.70
1AD23453-5EAF-495A-A7CD-E14C6CC7DC00,16,0.00,467.27,240.0006,0.05,1.07,8.54,2.03,3836401.98
1AD23453-5EAF-495A-A7CD-E14C6CC7DC00,32,0.00,479.56,240.0013,0.05,2.08,12.65,3.75,7674642.36
1AD23453-5EAF-495A-A7CD-E14C6CC7DC00,64,0.00,488.99,240.0021,0.05,4.09,22.85,6.91,15349626.58
70231E53-76BA-437F-A5A7-D53C027B7161,1,0.00,54.65,240.0005,0.11,0.57,55.46,1.58,239589.14
70231E53-76BA-437F-A5A7-D53C027B7161,4,0.00,107.57,240.0020,0.12,1.16,493.94,3.02,959034.04
70231E53-76BA-437F-A5A7-D53C027B7161,8,0.00,130.61,240.0006,0.12,1.91,408.55,3.49,1918732.97
70231E53-76BA-437F-A5A7-D53C027B7161,16,0.00,166.67,240.0045,0.13,3.00,124.16,5.28,3838466.40
70231E53-76BA-437F-A5A7-D53C027B7161,32,0.00,232.55,240.0027,0.15,4.30,31.02,7.56,7677990.33
70231E53-76BA-437F-A5A7-D53C027B7161,64,0.00,304.03,240.0047,0.23,6.58,137.83,12.75,15357736.59
726A6C2E-B847-4412-A17A-31A0EBCA2877,1,0.00,238.98,240.0001,0.05,0.13,6.78,0.15,239374.58
726A6C2E-B847-4412-A17A-31A0EBCA2877,4,0.00,444.51,240.0003,0.06,0.28,7.01,0.57,958491.11
726A6C2E-B847-4412-A17A-31A0EBCA2877,8,0.00,455.55,240.0004,0.06,0.55,7.43,1.08,1917594.50
726A6C2E-B847-4412-A17A-31A0EBCA2877,16,0.00,467.58,240.0006,0.06,1.07,7.81,2.03,3836384.36
726A6C2E-B847-4412-A17A-31A0EBCA2877,32,0.00,479.57,240.0003,0.06,2.08,13.86,3.82,7674626.09
726A6C2E-B847-4412-A17A-31A0EBCA2877,64,0.00,489.19,240.0009,0.07,4.09,21.68,7.04,15349554.93
5D0CDFA5-F8DC-4802-864F-61BD7DCDF0B4,1,0.00,239.85,240.0002,0.05,0.13,3.50,0.15,239379.37
5D0CDFA5-F8DC-4802-864F-61BD7DCDF0B4,4,0.00,444.49,240.0005,0.06,0.28,4.11,0.57,958472.54
5D0CDFA5-F8DC-4802-864F-61BD7DCDF0B4,8,0.00,455.68,240.0005,0.06,0.55,5.88,1.08,1917589.51
5D0CDFA5-F8DC-4802-864F-61BD7DCDF0B4,16,0.00,467.81,240.0013,0.06,1.07,7.09,2.03,3836537.01
5D0CDFA5-F8DC-4802-864F-61BD7DCDF0B4,32,0.00,479.32,240.0014,0.06,2.08,12.63,3.82,7674845.99
5D0CDFA5-F8DC-4802-864F-61BD7DCDF0B4,64,0.00,488.94,240.0007,0.07,4.09,23.02,7.04,15350087.22
C556C7FA-BF26-4D3B-90A1-EB94500CE5D8,1,0.00,237.56,240.0002,0.05,0.13,3.62,0.15,239388.05
C556C7FA-BF26-4D3B-90A1-EB94500CE5D8,4,0.00,445.05,240.0002,0.06,0.28,4.41,0.57,958463.98
C556C7FA-BF26-4D3B-90A1-EB94500CE5D8,8,0.00,456.14,240.0007,0.06,0.55,6.29,1.08,1917518.83
C556C7FA-BF26-4D3B-90A1-EB94500CE5D8,16,0.00,467.56,240.0010,0.06,1.07,7.50,2.03,3836479.27
C556C7FA-BF26-4D3B-90A1-EB94500CE5D8,32,0.00,479.78,240.0023,0.06,2.08,13.24,3.82,7674829.35
C556C7FA-BF26-4D3B-90A1-EB94500CE5D8,64,0.00,489.12,240.0017,0.06,4.09,21.19,7.04,15349961.86
A59C1A1C-0014-4397-87F4-875F5C272580,1,0.00,240.43,240.0002,0.05,0.13,8.20,0.15,239381.96
A59C1A1C-0014-4397-87F4-875F5C272580,4,0.00,444.86,240.0003,0.06,0.28,4.20,0.57,958476.03
A59C1A1C-0014-4397-87F4-875F5C272580,8,0.00,456.36,240.0002,0.06,0.55,6.38,1.08,1917582.30
A59C1A1C-0014-4397-87F4-875F5C272580,16,0.00,467.65,240.0006,0.06,1.07,7.99,2.03,3836505.57
A59C1A1C-0014-4397-87F4-875F5C272580,32,0.00,479.50,240.0014,0.06,2.08,13.01,3.82,7674821.78
A59C1A1C-0014-4397-87F4-875F5C272580,64,0.00,489.20,240.0025,0.06,4.09,22.17,7.04,15349803.04
9CDDC9E7-C043-49B0-B03E-BCAF2F8CB32A,1,0.00,197.07,240.0003,0.06,0.16,2.74,0.20,239344.89
9CDDC9E7-C043-49B0-B03E-BCAF2F8CB32A,4,0.00,447.45,240.0005,0.06,0.28,3.37,0.55,957808.75
9CDDC9E7-C043-49B0-B03E-BCAF2F8CB32A,8,0.00,457.14,240.0007,0.06,0.55,5.64,1.06,1917307.96
9CDDC9E7-C043-49B0-B03E-BCAF2F8CB32A,16,0.00,469.12,240.0017,0.06,1.06,5.69,2.03,3835361.53
9CDDC9E7-C043-49B0-B03E-BCAF2F8CB32A,32,0.00,480.39,240.0004,0.06,2.08,13.31,3.82,7672303.44
9CDDC9E7-C043-49B0-B03E-BCAF2F8CB32A,64,0.00,488.34,240.0012,0.06,4.09,22.85,7.17,15344647.09
1B3E96E6-A40F-48B6-8159-336A89CC2343,1,0.00,192.19,240.0001,0.06,0.16,5.16,0.20,239321.92
1B3E96E6-A40F-48B6-8159-336A89CC2343,4,0.00,447.92,240.0004,0.06,0.28,3.23,0.56,957701.43
1B3E96E6-A40F-48B6-8159-336A89CC2343,8,0.00,457.53,240.0007,0.06,0.55,5.33,1.06,1917163.92
1B3E96E6-A40F-48B6-8159-336A89CC2343,16,0.00,468.91,240.0007,0.06,1.06,5.98,2.03,3835183.62
1B3E96E6-A40F-48B6-8159-336A89CC2343,32,0.00,480.03,240.0032,0.06,2.08,13.09,3.82,7672424.52
1B3E96E6-A40F-48B6-8159-336A89CC2343,64,0.00,489.22,240.0017,0.06,4.08,22.68,7.17,15345675.77
B960B52B-66AF-40BB-8C68-3A467241F8CD,1,0.00,190.78,240.0002,0.06,0.16,5.41,0.20,239363.01
B960B52B-66AF-40BB-8C68-3A467241F8CD,4,0.00,447.90,240.0003,0.06,0.28,3.77,0.55,957864.48
B960B52B-66AF-40BB-8C68-3A467241F8CD,8,0.00,457.47,240.0003,0.06,0.55,5.33,1.06,1917281.21
B960B52B-66AF-40BB-8C68-3A467241F8CD,16,0.00,468.91,240.0006,0.06,1.07,5.99,2.03,3835950.21
B960B52B-66AF-40BB-8C68-3A467241F8CD,32,0.00,480.18,240.0003,0.06,2.08,12.66,3.82,7672029.54
B960B52B-66AF-40BB-8C68-3A467241F8CD,64,0.00,488.92,240.0027,0.07,4.09,22.85,7.17,15345370.81
6F1A500F-4641-4C3A-91AB-DD484594E39E,1,0.00,190.65,240.0001,0.06,0.16,5.09,0.20,239287.59
6F1A500F-4641-4C3A-91AB-DD484594E39E,4,0.00,447.49,240.0003,0.06,0.28,6.23,0.56,957682.19
6F1A500F-4641-4C3A-91AB-DD484594E39E,8,0.00,456.94,240.0008,0.06,0.55,5.93,1.06,1917171.25
6F1A500F-4641-4C3A-91AB-DD484594E39E,16,0.00,468.99,240.0011,0.06,1.06,6.74,2.03,3835709.80
6F1A500F-4641-4C3A-91AB-DD484594E39E,32,0.00,480.01,240.0010,0.06,2.08,12.51,3.82,7672498.59
6F1A500F-4641-4C3A-91AB-DD484594E39E,64,0.00,488.95,240.0032,0.06,4.09,22.20,7.17,15345664.08
E64F3B46-38C9-44D2-90F6-E96F4CFF73EC,1,0.00,49.68,240.0002,0.13,0.63,66.38,1.76,239567.77
E64F3B46-38C9-44D2-90F6-E96F4CFF73EC,4,0.00,100.21,240.0006,0.12,1.25,130.25,3.19,958880.91
E64F3B46-38C9-44D2-90F6-E96F4CFF73EC,8,0.00,125.25,240.0005,0.13,1.99,18.92,3.68,1918588.89
E64F3B46-38C9-44D2-90F6-E96F4CFF73EC,16,0.00,164.24,240.0019,0.14,3.04,43.77,5.37,3838170.92
E64F3B46-38C9-44D2-90F6-E96F4CFF73EC,32,0.00,227.16,240.0027,0.14,4.40,134.65,7.56,7677486.08
E64F3B46-38C9-44D2-90F6-E96F4CFF73EC,64,0.00,306.82,240.0050,0.15,6.52,110.31,12.52,15357090.63
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,1,0.00,182.75,240.0001,0.06,0.17,5.40,0.21,239308.39
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,4,0.00,447.65,240.0003,0.06,0.28,3.00,0.55,957650.17
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,8,0.00,457.16,240.0006,0.06,0.55,3.75,1.06,1917173.96
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,16,0.00,469.16,240.0008,0.06,1.06,5.72,2.03,3835708.54
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,32,0.00,480.00,240.0004,0.06,2.08,13.15,3.82,7672560.75
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,64,0.00,489.02,240.0034,0.06,4.09,24.35,7.17,15345375.80
8619A120-816E-4F90-9CA2-BBB7A1A175F2,1,0.00,184.59,240.0004,0.06,0.17,2.91,0.20,239263.54
8619A120-816E-4F90-9CA2-BBB7A1A175F2,4,0.00,447.58,240.0002,0.06,0.28,5.42,0.55,957715.77
8619A120-816E-4F90-9CA2-BBB7A1A175F2,8,0.00,457.36,240.0008,0.06,0.55,3.45,1.06,1917299.09
8619A120-816E-4F90-9CA2-BBB7A1A175F2,16,0.00,468.84,240.0003,0.06,1.07,5.98,2.03,3835799.37
8619A120-816E-4F90-9CA2-BBB7A1A175F2,32,0.00,479.92,240.0017,0.06,2.08,13.97,3.82,7672315.17
8619A120-816E-4F90-9CA2-BBB7A1A175F2,64,0.00,489.05,240.0043,0.06,4.09,21.67,7.17,15345594.99
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,1,0.00,181.60,240.0003,0.06,0.17,3.15,0.21,239376.59
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,4,0.00,447.73,240.0002,0.06,0.28,2.77,0.55,957619.00
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,8,0.00,457.43,240.0008,0.06,0.55,2.91,1.06,1917313.09
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,16,0.00,469.01,240.0013,0.06,1.06,6.10,2.03,3835559.39
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,32,0.00,480.32,240.0027,0.07,2.08,13.34,3.82,7672353.19
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,64,0.00,488.91,240.0017,0.07,4.09,24.81,7.17,15345389.44
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,1,0.00,185.16,240.0002,0.06,0.17,3.33,0.21,239335.97
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,4,0.00,447.91,240.0001,0.06,0.28,2.74,0.55,957833.97
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,8,0.00,457.69,240.0003,0.06,0.55,3.34,1.06,1917449.63
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,16,0.00,468.91,240.0013,0.06,1.07,6.14,2.03,3835815.38
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,32,0.00,480.54,240.0011,0.06,2.08,13.64,3.82,7672237.32
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,64,0.00,489.28,240.0019,0.07,4.08,23.00,7.17,15345590.59
FD8784C5-E34C-4B9A-B15A-D9822013E49D,1,0.00,255.57,240.0001,0.05,0.12,3.43,0.15,239342.65
FD8784C5-E34C-4B9A-B15A-D9822013E49D,4,0.00,445.15,240.0003,0.05,0.28,18.80,0.57,958421.21
FD8784C5-E34C-4B9A-B15A-D9822013E49D,8,0.00,455.18,240.0002,0.05,0.55,8.89,1.08,1917534.74
FD8784C5-E34C-4B9A-B15A-D9822013E49D,16,0.00,467.21,240.0008,0.05,1.07,7.75,2.03,3836494.44
FD8784C5-E34C-4B9A-B15A-D9822013E49D,32,0.00,479.26,240.0026,0.05,2.09,13.44,3.75,7674792.28
FD8784C5-E34C-4B9A-B15A-D9822013E49D,64,0.00,488.95,240.0011,0.05,4.09,22.66,7.04,15349603.86
77F86468-7C1F-48D4-B5E0-4A6A82AA9649,1,0.00,257.97,240.0001,0.05,0.12,5.84,0.15,239284.05
77F86468-7C1F-48D4-B5E0-4A6A82AA9649,4,0.00,444.49,240.0005,0.05,0.28,5.65,0.57,958439.14
77F86468-7C1F-48D4-B5E0-4A6A82AA9649,8,0.00,455.93,240.0008,0.05,0.55,3.30,1.08,1917546.43
77F86468-7C1F-48D4-B5E0-4A6A82AA9649,16,0.00,467.37,240.0009,0.05,1.07,6.99,2.03,3836515.47
77F86468-7C1F-48D4-B5E0-4A6A82AA9649,32,0.00,479.04,240.0008,0.05,2.09,12.41,3.75,7674669.04
77F86468-7C1F-48D4-B5E0-4A6A82AA9649,64,0.00,488.76,240.0032,0.05,4.09,23.64,7.04,15349632.00
59305390-4B5D-4A41-9F62-A1D48AACEEBC,1,0.00,263.51,240.0001,0.05,0.12,3.16,0.15,239366.16
59305390-4B5D-4A41-9F62-A1D48AACEEBC,4,0.00,445.33,240.0004,0.05,0.28,2.86,0.57,958369.63
59305390-4B5D-4A41-9F62-A1D48AACEEBC,8,0.00,455.30,240.0006,0.05,0.55,5.31,1.08,1917526.25
59305390-4B5D-4A41-9F62-A1D48AACEEBC,16,0.00,467.51,240.0010,0.05,1.07,7.19,2.03,3836514.39
59305390-4B5D-4A41-9F62-A1D48AACEEBC,32,0.00,479.48,240.0009,0.05,2.08,12.94,3.75,7674751.24
59305390-4B5D-4A41-9F62-A1D48AACEEBC,64,0.00,488.82,240.0018,0.05,4.09,22.63,7.04,15349327.92
583E6952-9FA5-4284-BD0A-FF91875B553F,1,0.00,262.14,240.0002,0.05,0.12,2.70,0.15,239356.28
583E6952-9FA5-4284-BD0A-FF91875B553F,4,0.00,444.55,240.0000,0.05,0.28,3.40,0.57,958439.12
583E6952-9FA5-4284-BD0A-FF91875B553F,8,0.00,455.34,240.0005,0.05,0.55,5.95,1.08,1917543.03
583E6952-9FA5-4284-BD0A-FF91875B553F,16,0.00,467.73,240.0003,0.05,1.07,6.37,2.07,3836455.14
583E6952-9FA5-4284-BD0A-FF91875B553F,32,0.00,479.39,240.0018,0.05,2.08,13.86,3.75,7674672.13
583E6952-9FA5-4284-BD0A-FF91875B553F,64,0.00,488.92,240.0016,0.05,4.09,21.83,7.04,15349189.37
50E2EFE1-E91C-4BA4-8E0B-71027CA963AC,1,0.00,51.21,240.0007,0.13,0.61,10.29,1.50,239427.43
50E2EFE1-E91C-4BA4-8E0B-71027CA963AC,4,0.00,107.95,240.0004,0.13,1.16,14.43,2.97,958590.99
50E2EFE1-E91C-4BA4-8E0B-71027CA963AC,8,0.00,128.23,240.0013,0.13,1.95,75.02,3.49,1918377.50
50E2EFE1-E91C-4BA4-8E0B-71027CA963AC,16,0.00,165.78,240.0038,0.14,3.01,62.42,5.28,3837922.18
50E2EFE1-E91C-4BA4-8E0B-71027CA963AC,32,0.00,233.49,240.0038,0.18,4.28,34.76,7.43,7677383.29
50E2EFE1-E91C-4BA4-8E0B-71027CA963AC,64,0.00,301.27,240.0058,0.17,6.64,294.71,12.75,15356827.55
08EDD97A-26C9-42FC-B367-5D17DB0C527A,1,0.00,262.44,240.0001,0.05,0.12,0.86,0.15,239311.25
08EDD97A-26C9-42FC-B367-5D17DB0C527A,4,0.00,444.79,240.0004,0.05,0.28,1.93,0.57,958484.94
08EDD97A-26C9-42FC-B367-5D17DB0C527A,8,0.00,455.15,240.0001,0.05,0.55,2.74,1.08,1917538.36
08EDD97A-26C9-42FC-B367-5D17DB0C527A,16,0.00,467.62,240.0001,0.05,1.07,7.54,2.03,3836506.94
08EDD97A-26C9-42FC-B367-5D17DB0C527A,32,0.00,479.60,240.0007,0.05,2.08,14.05,3.75,7674537.71
08EDD97A-26C9-42FC-B367-5D17DB0C527A,64,0.00,489.14,240.0041,0.06,4.09,22.31,7.04,15349479.28
4CE2EF32-C0F4-4C55-B952-AA5028849334,1,0.00,260.47,240.0000,0.05,0.12,0.92,0.15,239312.79
4CE2EF32-C0F4-4C55-B952-AA5028849334,4,0.00,444.22,240.0003,0.05,0.28,1.87,0.57,958484.44
4CE2EF32-C0F4-4C55-B952-AA5028849334,8,0.00,455.58,240.0010,0.05,0.55,3.05,1.08,1917549.94
4CE2EF32-C0F4-4C55-B952-AA5028849334,16,0.00,467.61,240.0019,0.05,1.07,6.03,2.03,3836516.69
4CE2EF32-C0F4-4C55-B952-AA5028849334,32,0.00,479.52,240.0029,0.05,2.08,13.49,3.75,7674303.05
4CE2EF32-C0F4-4C55-B952-AA5028849334,64,0.00,488.68,240.0029,0.06,4.09,22.22,7.04,15349569.73
95A40472-97CC-4DF1-BF0E-069477143A1F,1,0.00,258.75,240.0002,0.05,0.12,0.80,0.15,239344.20
95A40472-97CC-4DF1-BF0E-069477143A1F,4,0.00,445.21,240.0004,0.05,0.28,2.14,0.57,958468.02
95A40472-97CC-4DF1-BF0E-069477143A1F,8,0.00,455.70,240.0006,0.05,0.55,2.87,1.08,1917584.26
95A40472-97CC-4DF1-BF0E-069477143A1F,16,0.00,467.26,240.0014,0.05,1.07,5.90,2.03,3836452.73
95A40472-97CC-4DF1-BF0E-069477143A1F,32,0.00,479.42,240.0007,0.05,2.08,12.93,3.75,7674435.47
95A40472-97CC-4DF1-BF0E-069477143A1F,64,0.00,489.25,240.0039,0.06,4.08,23.80,7.04,15349401.01
B509D885-541A-4896-AE2E-45868F5BFA8B,1,0.00,257.70,240.0001,0.05,0.12,0.77,0.15,239351.20
B509D885-541A-4896-AE2E-45868F5BFA8B,4,0.00,444.39,240.0001,0.05,0.28,1.85,0.57,958468.42
B509D885-541A-4896-AE2E-45868F5BFA8B,8,0.00,455.46,240.0008,0.05,0.55,2.82,1.08,1917558.19
B509D885-541A-4896-AE2E-45868F5BFA8B,16,0.00,467.57,240.0003,0.05,1.07,6.75,2.03,3836473.26
B509D885-541A-4896-AE2E-45868F5BFA8B,32,0.00,479.32,240.0013,0.05,2.08,13.09,3.75,7674666.74
B509D885-541A-4896-AE2E-45868F5BFA8B,64,0.00,488.57,240.0020,0.06,4.09,22.15,7.04,15349225.98
